source_id,total points,edges,points covered,coverage frac
1232101530,1402020720,293,1402000608,0.9999856549908905
1232101530,1402020720,294,1402000613,0.9999856585571717
1232101530,1402020720,295,1402000657,0.9999856899404453
1232101530,1402020720,296,1402000692,0.9999857149044131
1232101530,1402020720,297,1402000726,0.9999857391551246
1232101530,1402020720,298,1402000770,0.9999857705383983
1232101530,1402020720,299,1402000789,0.9999857840902665
1232101530,1402020720,300,1402000829,0.9999858126205153
1232101530,1402020720,301,1402000836,0.9999858176133088
1232101530,1402020720,302,1402000841,0.99998582117959
1232101530,1402020720,303,1402000876,0.9999858461435577
1232101530,1402020720,304,1402000893,0.9999858582689135
1232101530,1402020720,305,1402000922,0.9999858789533439
1232101530,1402020720,306,1402000950,0.9999858989245181
1232101530,1402020720,307,1402000953,0.9999859010642866
1232101530,1402020720,308,1402000963,0.9999859081968488
1232101530,1402020720,309,1402000996,0.9999859317343042
1232101530,1402020720,310,1402001032,0.9999859574115282
1232101530,1402020720,311,1402001053,0.9999859723899087
1232101530,1402020720,312,1402001074,0.9999859873682894
1232101530,1402020720,313,1402001106,0.9999860101924885
1232101530,1402020720,314,1402001119,0.9999860194648194
1232101530,1402020720,315,1402001141,0.9999860351564561
1232101530,1402020720,316,1402001156,0.9999860458552995
1232101530,1402020720,317,1402001178,0.9999860615469364
1232101530,1402020720,318,1402001193,0.9999860722457796
1232101530,1402020720,319,1402001213,0.999986086510904
1232101530,1402020720,320,1402001270,0.9999861271665086
1232101530,1402020720,321,1402001373,0.9999862006318994
1232101530,1402020720,322,1402001444,0.999986251273091
1232101530,1402020720,323,1402001455,0.9999862591189095
1232101530,1402020720,324,1402001479,0.9999862762370587
1232101530,1402020720,325,1402001535,0.9999863161794071
1232101530,1402020720,326,1402001610,0.9999863696736236
1232101530,1402020720,327,1402001643,0.999986393211079
1232101530,1402020720,328,1402001652,0.9999863996303849
1232101530,1402020720,329,1402001654,0.9999864010568974
1232101530,1402020720,330,1402001978,0.9999866321519129
1232101530,1402020720,331,1402001996,0.9999866449905248
1232101530,1402020720,332,1402002020,0.9999866621086742
1232101530,1402020720,333,1402002082,0.9999867063305597
1232101530,1402020720,334,1402002095,0.9999867156028907
1232101530,1402020720,335,1402002154,0.9999867576850077
1232101530,1402020720,336,1402002162,0.9999867633910574
1232101530,1402020720,337,1402002189,0.9999867826489754
1232101530,1402020720,338,1402002200,0.9999867904947938
1232101530,1402020720,339,1402002236,0.9999868161720178
1232101530,1402020720,340,1402002246,0.99998682330458
1232101530,1402020720,341,1402002258,0.9999868318636547
1232101530,1402020720,342,1402002272,0.9999868418492417
1232101530,1402020720,343,1402002294,0.9999868575408786
1232101530,1402020720,344,1402002388,0.9999869245869633
