dataset,metric,method,dimensions,sources,total points,edges,mean points covered,median points covered,min points covered,max points covered,sources below 99.5% coverage,sources below 100% coverage
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9122,999999926.1953,1000000000.0,999875238,1000000000,0,99
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9123,999999926.2113,1000000000.0,999875244,1000000000,0,99
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9124,999999926.2262,1000000000.0,999875247,1000000000,0,99
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9125,999999926.2468,1000000000.0,999875255,1000000000,0,99
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9126,999999926.2643,1000000000.0,999875270,1000000000,0,99
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9127,999999926.2815,1000000000.0,999875284,1000000000,0,99
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9128,999999926.2983,1000000000.0,999875290,1000000000,0,99
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9129,999999926.3131,1000000000.0,999875297,1000000000,0,99
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9130,999999926.3281,1000000000.0,999875304,1000000000,0,99
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9131,999999926.3458,1000000000.0,999875309,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9132,999999926.3649,1000000000.0,999875318,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9133,999999926.3782,1000000000.0,999875322,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9134,999999926.3965,1000000000.0,999875334,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9135,999999926.4126,1000000000.0,999875338,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9136,999999926.4263,1000000000.0,999875342,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9137,999999926.4442,1000000000.0,999875370,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9138,999999926.4588,1000000000.0,999875376,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9139,999999926.4745,1000000000.0,999875393,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9140,999999926.492,1000000000.0,999875401,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9141,999999926.5069,1000000000.0,999875404,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9142,999999926.5225,1000000000.0,999875413,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9143,999999926.5368,1000000000.0,999875414,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9144,999999926.5505,1000000000.0,999875422,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9145,999999926.5676,1000000000.0,999875431,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9146,999999926.5834,1000000000.0,999875438,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9147,999999926.5976,1000000000.0,999875444,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9148,999999926.6136,1000000000.0,999875455,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9149,999999926.6299,1000000000.0,999875467,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9150,999999926.6456,1000000000.0,999875480,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9151,999999926.6612,1000000000.0,999875484,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9152,999999926.6759,1000000000.0,999875492,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9153,999999926.6928,1000000000.0,999875501,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9154,999999926.7091,1000000000.0,999875503,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9155,999999926.7226,1000000000.0,999875508,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9156,999999926.7378,1000000000.0,999875516,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9157,999999926.7514,1000000000.0,999875519,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9158,999999926.7654,1000000000.0,999875523,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9159,999999926.7819,1000000000.0,999875525,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9160,999999926.7963,1000000000.0,999875530,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9161,999999926.8151,1000000000.0,999875555,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9162,999999926.8318,1000000000.0,999875582,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9163,999999926.8473,1000000000.0,999875590,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9164,999999926.8651,1000000000.0,999875623,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9165,999999926.8796,1000000000.0,999875625,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9166,999999926.8945,1000000000.0,999875628,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9167,999999926.9111,1000000000.0,999875650,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9168,999999926.9276,1000000000.0,999875663,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9169,999999926.9452,1000000000.0,999875672,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9170,999999926.9591,1000000000.0,999875679,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9171,999999926.9744,1000000000.0,999875688,1000000000,0,98
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9172,999999926.9906,1000000000.0,999875694,1000000000,0,97
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9173,999999927.004,1000000000.0,999875698,1000000000,0,97
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9174,999999927.0206,1000000000.0,999875719,1000000000,0,97
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9175,999999927.0339,1000000000.0,999875723,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9176,999999927.0517,1000000000.0,999875735,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9177,999999927.0665,1000000000.0,999875742,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9178,999999927.0844,1000000000.0,999875755,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9179,999999927.0999,1000000000.0,999875761,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9180,999999927.122,1000000000.0,999875769,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9181,999999927.1386,1000000000.0,999875774,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9182,999999927.1537,1000000000.0,999875779,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9183,999999927.1689,1000000000.0,999875788,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9184,999999927.1837,1000000000.0,999875798,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9185,999999927.2011,1000000000.0,999875811,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9186,999999927.2188,1000000000.0,999875816,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9187,999999927.235,1000000000.0,999875817,1000000000,0,96
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9188,999999927.2507,1000000000.0,999875834,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9189,999999927.2667,1000000000.0,999875835,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9190,999999927.2863,1000000000.0,999875855,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9191,999999927.301,1000000000.0,999875860,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9192,999999927.3139,1000000000.0,999875865,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9193,999999927.3298,1000000000.0,999875873,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9194,999999927.3462,1000000000.0,999875889,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9195,999999927.3638,1000000000.0,999875917,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9196,999999927.3816,1000000000.0,999875934,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9197,999999927.3979,1000000000.0,999875941,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9198,999999927.4145,1000000000.0,999875951,1000000000,0,95
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9199,999999927.4282,1000000000.0,999875954,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9200,999999927.447,1000000000.0,999875960,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9201,999999927.4618,1000000000.0,999875965,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9202,999999927.4779,1000000000.0,999875977,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9203,999999927.4928,1000000000.0,999875986,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9204,999999927.5099,1000000000.0,999876003,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9205,999999927.5255,1000000000.0,999876014,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9206,999999927.5401,1000000000.0,999876016,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9207,999999927.5537,1000000000.0,999876027,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9208,999999927.5671,1000000000.0,999876033,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9209,999999927.5812,1000000000.0,999876040,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9210,999999927.595,1000000000.0,999876046,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9211,999999927.6078,1000000000.0,999876051,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9212,999999927.6228,1000000000.0,999876056,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9213,999999927.6364,1000000000.0,999876061,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9214,999999927.6516,1000000000.0,999876079,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9215,999999927.666,1000000000.0,999876081,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9216,999999927.6833,1000000000.0,999876099,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9217,999999927.6981,1000000000.0,999876121,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9218,999999927.7132,1000000000.0,999876144,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9219,999999927.7267,1000000000.0,999876145,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9220,999999927.7417,1000000000.0,999876149,1000000000,0,94
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9221,999999927.7568,1000000000.0,999876153,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9222,999999927.7721,1000000000.0,999876170,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9223,999999927.7855,1000000000.0,999876172,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9224,999999927.8003,1000000000.0,999876189,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9225,999999927.819,1000000000.0,999876218,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9226,999999927.8332,1000000000.0,999876233,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9227,999999927.8471,1000000000.0,999876250,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9228,999999927.8647,1000000000.0,999876291,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9229,999999927.8843,1000000000.0,999876315,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9230,999999927.9024,1000000000.0,999876327,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9231,999999927.9157,1000000000.0,999876330,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9232,999999927.9305,1000000000.0,999876337,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9233,999999927.943,1000000000.0,999876338,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9234,999999927.9564,1000000000.0,999876340,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9235,999999927.9711,1000000000.0,999876341,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9236,999999927.9897,1000000000.0,999876352,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9237,999999928.0066,1000000000.0,999876382,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9238,999999928.0231,1000000000.0,999876410,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9239,999999928.041,1000000000.0,999876443,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9240,999999928.067,1000000000.0,999876446,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9241,999999928.0879,1000000000.0,999876474,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9242,999999928.1028,1000000000.0,999876479,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9243,999999928.1146,1000000000.0,999876483,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9244,999999928.1286,1000000000.0,999876493,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9245,999999928.1444,1000000000.0,999876501,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9246,999999928.1594,1000000000.0,999876505,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9247,999999928.1766,1000000000.0,999876525,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9248,999999928.1897,1000000000.0,999876528,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9249,999999928.2031,1000000000.0,999876533,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9250,999999928.2164,1000000000.0,999876535,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9251,999999928.2296,1000000000.0,999876541,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9252,999999928.2512,1000000000.0,999876552,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9253,999999928.2653,1000000000.0,999876556,1000000000,0,93
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,9254,999999928.2814,1000000000.0,999876579,1000000000,0,93
